연번,인허가기관,시도,시군구,업체명,소재지,대표전화,업종,처리방법
488,대구지방환경청,경상북도,경산시,호경산업,경북 경산시 진량읍 두인길 9,053-851-0731,수집·운반업,수집·운반
489,대구지방환경청,경상북도,경산시,(주)뉴리소스,경북 경산시 자인면 일연로 130,053-710-0714,수집·운반업,수집·운반
490,대구지방환경청,경상북도,경주시,(주)녹색환경,경북 경주시 안강읍 두류길 208,054-762-6224,수집·운반업,수집·운반
491,대구지방환경청,경상북도,경주시,(주)클린코리아안강공장,경북 경주시 안강읍 두류길 162,054-762-7672,수집·운반업,수집·운반
492,대구지방환경청,경상북도,경주시,(주)동진환경,경북 경주시 천북면 동산리861,054-742-8572,수집·운반업,수집·운반
493,대구지방환경청,경상북도,경주시,(주)비씨에너지,경북 경주시 외동읍 개곡공단길 128,054-748-5960,수집·운반업,수집·운반
494,대구지방환경청,경상북도,경주시,(주)서원이엔티,경북 경주시 안강읍 두류길 178-12,054-763-7301,수집·운반업,수집·운반
495,대구지방환경청,경상북도,고령군,(주)민심산업,경북 고령군 다산면 나정리367,054-956-6879,수집·운반업,수집·운반
496,대구지방환경청,경상북도,고령군,남문개발주식회사,경북 고령군 우곡면 사촌리491-1 (우곡로 1156),054-956-0214,수집·운반업,수집·운반
497,대구지방환경청,경상북도,구미시,주은산업(주)-지정,경북 구미시 산동면성수4길 15,054-474-5063,수집·운반업,수집·운반
498,대구지방환경청,경상북도,구미시,"(주)태흥환경개발(운,처리자)",경북 구미시 장천면 신장리626-5,054-475-2288,수집·운반업,수집·운반
499,대구지방환경청,경상북도,구미시,(주)티케이케미칼수지공장,경북 구미시 1공단로6길 121,054-469-0204,수집·운반업,수집·운반
500,대구지방환경청,경상북도,구미시,경북환경에너지주식회사,경북 구미시 4공단로 44,054-475-4141,수집·운반업,수집·운반
501,대구지방환경청,경상북도,구미시,금오 리싸이클,경북 구미시 도량동810-5,054-455-4414,수집·운반업,수집·운반
502,대구지방환경청,경상북도,구미시,(주)한국이앤티,경북 구미시 인동가산로 562,054-474-8087,수집·운반업,수집·운반
503,대구지방환경청,경상북도,구미시,에이치에스씨케미칼,경북 구미시 신동180-1,0544711006,수집·운반업,수집·운반
504,대구지방환경청,경상북도,구미시,(주)에스에이치로지스-,"경북 구미시 인동25길 15, 202호",0544730208,수집·운반업,수집·운반
505,대구지방환경청,경상북도,군위군,홍익산업,경북 군위군 중앙길 51,054-383-1992,수집·운반업,수집·운반
506,대구지방환경청,경상북도,김천시,(주)중앙환경산업,경북 김천시 덕곡동673-2(아포대로 56-39),054-430-4244,수집·운반업,수집·운반
507,대구지방환경청,경상북도,김천시,(주)한백에코개발,경북 김천시 구농고6길 6,054-435-4343,수집·운반업,수집·운반
508,대구지방환경청,경상북도,상주시,(주)안석개발(운반자),경상북도 상주시 외서면 북상주로 783-7,054-541-9316,수집·운반업,수집·운반
509,대구지방환경청,경상북도,안동시,삼성석면환경(주),경북 안동시 서후면 풍산태사로 2671,054-859-1138,수집·운반업,수집·운반
510,대구지방환경청,경상북도,영주시,현대환경(주),경북 영주시 적서공단로 204,054-632-2626,수집·운반업,수집·운반
511,대구지방환경청,경상북도,영천시,(주)에스피켐텍,경북 영천시 금호읍 도남공단1길 5-35,054-332-1191,수집·운반업,수집·운반
512,대구지방환경청,경상북도,영천시,일성산업,경상북도 영천시 대창면 금창로 451-140,054-334-1900,수집·운반업,수집·운반
513,대구지방환경청,경상북도,영천시,(주)세화정유,경북 영천시 금호읍 칠백로 746,054-331-7403,수집·운반업,수집·운반
514,대구지방환경청,경상북도,영천시,(주)에스에이치산업,경상북도 영천시 채신1공단길 74-22,054-331-4997,수집·운반업,수집·운반
515,대구지방환경청,경상북도,영천시,신성유통,경북 영천시 금호읍 오계리65-2,054-332-3402,수집·운반업,수집·운반
516,대구지방환경청,경상북도,영천시,(주)자연환경,경북 영천시 도남공단3길 2,054-336-5200,수집·운반업,수집·운반
517,대구지방환경청,경상북도,영천시,(주)덕성,경북 영천시 채신1공단길 40-5,054-336-4341,수집·운반업,수집·운반
518,대구지방환경청,경상북도,영천시,(주)삼한알엔텍,경북 영천시 채신1공단길 60-8,054-338-5584,수집·운반업,수집·운반
519,대구지방환경청,경상북도,영천시,(주)에스피환경,경북 영천시 도남공단3길 25,054-336-0280,수집·운반업,수집·운반
520,대구지방환경청,경상북도,영천시,(주)피제이산업,경북 영천시 청통면 장수로 430,054-292-2290,수집·운반업,수집·운반
521,대구지방환경청,경상북도,울진군,시원환경(주),경북 울진군 북면 나곡리647-1,054-783-6441,수집·운반업,수집·운반
522,대구지방환경청,경상북도,칠곡군,(주)성은,경북 칠곡군 북삼읍 율리769-9,054-972-8147,수집·운반업,수집·운반
523,대구지방환경청,경상북도,칠곡군,(주)대구경북환경공사,경북 칠곡군 가산면 학하리923-5,053-525-6813,수집·운반업,수집·운반
524,대구지방환경청,경상북도,칠곡군,세일환경유통,경북 칠곡군 약목면 교8길 113-20,054-975-3100,수집·운반업,수집·운반
525,대구지방환경청,경상북도,칠곡군,금오환경개발,경북 칠곡군 약목면 관호리117번지,054-975-1456,수집·운반업,수집·운반
526,대구지방환경청,경상북도,칠곡군,사회복지법인 행복한사람들,경북 칠곡군 왜관읍 중앙로12길 19-1 3층,054-974-3030,수집·운반업,수집·운반
527,대구지방환경청,경상북도,칠곡군,(주)태인산업,경북 칠곡군 기산면 남평로 120,054-974-5599,수집·운반업,수집·운반
528,대구지방환경청,경상북도,포항시,(주)보원에코,경북 포항시 남구 연일읍 철강로107번길 17-6,054-285-3088,수집·운반업,수집·운반
529,대구지방환경청,경상북도,포항시,(주)가람환경산업,경북 포항시 남구 오천읍 문덕로64번길 33,054-293-0110,수집·운반업,수집·운반
530,대구지방환경청,경상북도,포항시,금강환경(주),경북 포항시 남구 연일읍 남성길1번길 66,054-285-9277,수집·운반업,수집·운반
531,대구지방환경청,경상북도,포항시,(주)면강,경북 포항시 남구 오천읍 냉천로 540,0542781700,수집·운반업,수집·운반
532,대구지방환경청,경상북도,포항시,(유)종운환경,경북 포항시 남구 정몽주로 823-10,054-291-1204,수집·운반업,수집·운반
533,대구지방환경청,경상북도,포항시,(주)성진티에스,경북 포항시 남구 효성로 70-20 201호,054-272-8190,수집·운반업,수집·운반
534,대구지방환경청,경상북도,포항시,대영환경(주),경북 포항시 남구 오천읍 문덕서로 155,054-293-5515,수집·운반업,수집·운반
535,대구지방환경청,경상북도,포항시,동일환경(주),경북 포항시 남구 연일읍연일로 342-36,054-286-0079,수집·운반업,수집·운반
536,대구지방환경청,경상북도,포항시,(주)유일,경북 포항시 남구 포스코대로 437,054-222-5204,수집·운반업,수집·운반
537,대구지방환경청,경상북도,포항시,(주)피앤비,경북 포항시 남구 오천읍 정몽주로 793,054-292-0095,수집·운반업,수집·운반
538,대구지방환경청,경상북도,포항시,매일환경(주),경북 포항시 남구 오천읍 문덕리 585-5,054-292-5677,수집·운반업,수집·운반
539,대구지방환경청,경상북도,안동시,동방환경산업(주),경북 안동시 수하동 797-30,054-859-7979,수집·운반업,수집·운반
540,대구지방환경청,경상북도,영천시,대금환경,경북 영천시 금호읍 삼호리 82-4,054-335-1577(F),수집·운반업,수집·운반
541,대구지방환경청,경상북도,경산시,(주)남부써비스,경북 경산시 압량면 신월리 73,053-817-3396,수집·운반업,수집·운반
542,대구지방환경청,경상북도,고령군,(주)유진씨엔디,경북 고령군 다산면 사문나루길 94-2,053-624-5800,수집·운반업,수집·운반
543,전북지방환경청,충청북도,청주시,주)대림 청주임시보관장소,충북 청주시 서원구 현도면 현도시동길 53,063-468-5455,수집·운반업,수집·운반
544,전북지방환경청,전라북도,군산시,(주)엔아이티,전북 군산시 서해로 259,063-467-4142,수집·운반업,수집·운반
545,전북지방환경청,전라북도,군산시,(주)대림-군산,전북 군산시 외항로 816,063-468-5455,수집·운반업,수집·운반
546,전북지방환경청,전라북도,군산시,(유)원산업,전북 군산시 미원동184,063-445-4251,수집·운반업,수집·운반
547,전북지방환경청,전라북도,군산시,(유)우주산업,전북 군산시 외항로 293-1,063-466-6693,수집·운반업,수집·운반
548,전북지방환경청,전라북도,군산시,(유)대한이앤이(군산),전북 군산시 옥서북길 276-27,063-451-7111,수집·운반업,수집·운반
549,전북지방환경청,전라북도,군산시,(주)대림(임시보관장 경유),전북 군산시 소룡동1647-2,063-468-5455,수집·운반업,수집·운반
550,전북지방환경청,전라북도,군산시,(유)레오텍해운,전북 군산시 외항안길 145,063-442-5189,수집·운반업,수집·운반
551,전북지방환경청,전라북도,군산시,(유)이문산업,전북 군산시 공항로 480,0634658384,수집·운반업,수집·운반
552,전북지방환경청,전라북도,김제시,(유)승미,전북 김제시 신풍동138-9,063-543-1718,수집·운반업,수집·운반
553,전북지방환경청,전라북도,익산시,(유)제이와이산업,전북 익산시 덕기1길 116,063-831-1130,수집·운반업,수집·운반
554,전북지방환경청,전라북도,익산시,(주)일진도시환경,전북 익산시 낭산면 낭산리99-2,063-856-1111,수집·운반업,수집·운반
555,전북지방환경청,전라북도,익산시,(유)클린환경산업,전북 익산시 왕궁면 온수리52-7,063-291-3244,수집·운반업,수집·운반
556,전북지방환경청,전라북도,전주시,(유)금솔,전북 전주시 덕진구 기린대로 1012,063-211-6900,수집·운반업,수집·운반
557,전북지방환경청,전라북도,전주시,(유)에스앤피,전북 전주시 덕진구 팔복로 252-8,063-212-7700,수집·운반업,수집·운반
558,전북지방환경청,전라북도,전주시,(유)삼우환경개발,전북 전주시 완산구 견훤로 155,063-291-8385,수집·운반업,수집·운반
559,전북지방환경청,전라북도,전주시,케이씨환경서비스(주)전주사업부,전주시 덕진구 서귀로 211-6,063-212-5261,수집·운반업,수집·운반
560,전북지방환경청,전라북도,정읍시,범유산업(주),전북 정읍시 정우면 정우길 79-13,063-538-8686,수집·운반업,수집·운반
561,전북지방환경청,전라북도,전주시,(유)초원석면환경,전북 전주시 덕진구 팔달로 310-7,063-275-1007,수집·운반업,수집·운반
562,전북지방환경청,전라북도,군산시,(유)태한산업,전북 군산시 성산면 군장대길 3,063-451-1799,수집·운반업,수집·운반
