갈래,업체명,권역,시도,시군구,주소,대표전화,허가현황,처리가능폐기물,보유장비,자료출처
수집·운반,신진산업,경상권역,대구광역시,군위군,"대구광역시 군위군 군위읍 경북대로 3389, 201호",,수집운반 (대구지방환경청),"폐합성고분자화합물, 폐수처리오니, 소각재, 폐내화물, 폐석면",,13 지정폐기물 처리업체(대구청)
수집·운반,엠에이치메디,경상권역,대구광역시,북구,대구광역시 북구 팔달동 222-1,053-761-5858,의료수집운반 (대구지방환경청),의료폐기물,,13 지정폐기물 처리업체(대구청)
수집·운반,열린환경(주),경상권역,대구광역시,달성군,대구광역시 달성군 현풍읍 현풍서로71길 7,053-639-8008,수집·운반업 · 처리방법 수집·운반 · 대구지방환경청 / 수집운반 (대구지방환경청),폐석면,,13 지정폐기물 처리업체(대구청) / 14 폐기물처리업체 전국취합
수집·운반,조영산업,경상권역,대구광역시,달성군,대구광역시 달성군 하빈면 하빈남로 374,053-592-1134,수집운반 (대구지방환경청),지정폐기물(고상),,13 지정폐기물 처리업체(대구청)
수집·운반,주식회사 금백테크,경상권역,대구광역시,달성군,대구 달성군 논공읍 비슬로264길 56,0536175002,수집·운반업 · 처리방법 수집·운반 · 대구지방환경청 / 수집운반 (대구지방환경청),"지정폐기물[폐유(PCBs 농도 2ppm 미만, 2ppm 이상 함유 폐변압기), 폐배터리, 폐합성고분자화합물, 오니류, 폐농약, 폐산, 폐알칼리, 광재, 분진, 폐주물사 및 폐사, 폐촉매, 폐유기용제, 폐페인트 및 폐락카, 폐유, 폴리클로리네이티드비페닐 함유 폐기물]",,13 지정폐기물 처리업체(대구청) / 14 폐기물처리업체 전국취합
수집·운반,주식회사 친환경,경상권역,대구광역시,달성군,대구광역시 달성군 하빈면 달구벌대로8길 62,053-573-5003,수집·운반업 · 처리방법 수집·운반 · 대구지방환경청 / 수집운반 (대구지방환경청),폐유(액상),,13 지정폐기물 처리업체(대구청) / 14 폐기물처리업체 전국취합
수집·운반,한국비철(주),경상권역,대구광역시,달성군,대구 달성군 논공읍 비슬로264길 23,053-617-6300,수집·운반업 · 처리방법 수집·운반 · 대구지방환경청 / 종합 재활용업 · 처리방법 재활용 / 종합재활용 (대구지방환경청),"폐황산이 포함된 2차폐축전지, 그 밖의 폐알칼리, 그 밖의 공정오니, 광재, 분진",,13 지정폐기물 처리업체(대구청) / 14 폐기물처리업체 전국취합
수집·운반,(주)동아유화,경상권역,부산광역시,사상구,부산 사상구 감전동146-8,051-323-4411,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)매일환경,경상권역,부산광역시,동래구,부산 동래구 안락동 422-20,051-556-2259,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)명진로지스,경상권역,부산광역시,금정구,부산 금정구 금정로 143-2 3층 (장전동),051-582-3978,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)미천환경,경상권역,부산광역시,사상구,부산광역시 사상구 낙동대로916번길 17,051-323-6168,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)세원씨오,경상권역,부산광역시,북구,"부산 북구 백양대로1172번길 12 (구포동,2층)",051-941-5176,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)세환건영,경상권역,부산광역시,강서구,부산 강서구 낙동남로 1042,051-271-1462,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)오션클린서비스,경상권역,부산광역시,중구,부산 중구 충장대로 9번길 31 굿어스빌딩 702호,051-996-9993,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)용호환경,경상권역,부산광역시,연제구,"부산 연제구 중앙대로1043번길 34 (연산동,한창타운 303호)",051-868-1242,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)은성이엔씨,경상권역,부산광역시,강서구,부산광역시 강서구 명지오션시티9로 55 207호,051-201-1412,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)지오환경(강서구),경상권역,부산광역시,강서구,부산광역시 강서구 녹산산단165로14번길 11-13,051-831-1954,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)티아이맥,경상권역,부산광역시,기장군,부산 기장군 장안읍 고무로 288,051-758-8340,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,동건환경,경상권역,부산광역시,금정구,부산광역시 금정구 수원지로22번길 38,051-525-3205,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,명성통운(주),경상권역,부산광역시,연제구,부산 연제구 연산동588-3,051-853-3330,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,신세기기업(주),경상권역,부산광역시,중구,부산광역시 중구 충장대로9번길 18 2층 (중앙동4가),051-466-8181,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,우봉이엔티,경상권역,부산광역시,강서구,부산광역시 강서구 경전철로 211 3층,051-972-0953,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,유담환경,경상권역,부산광역시,강서구,부산광역시 강서구 낙동북로21번길 19,051-972-3510,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,육육로지스틱스(주),경상권역,부산광역시,기장군,부산 기장군 장안읍정관로 1148,051-526-6666,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,지테크환경주식회사,경상권역,부산광역시,강서구,부산 강서구 대저동2440-2,051-326-7070,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,태봉산업(주)(운반자),경상권역,부산광역시,사하구,부산 사하구 하단동901-1번지,055-323-7225,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,한국특수환경,경상권역,부산광역시,사상구,부산 사상구 삼락동398-12,051-302-6997,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,한성산업,경상권역,부산광역시,영도구,부산광역시 영도구 태종로50번길 35 1층,051-418-2272,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,한울로지스틱스,경상권역,부산광역시,해운대구,"부산 해운대구 좌동순환로 473 ,216호 (중동, 해운대로데오아울렛)",051-791-1166,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,현대실업,경상권역,부산광역시,금정구,부산광역시 금정구 공단로8번길 15,051-523-0007,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,흥한환경개발(주),경상권역,부산광역시,동래구,"부산광역시 동래구 미남로132번길 14 708호 (온천동, 효창오피스텔)",051-973-2504,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(유)봉산물류,경상권역,울산광역시,울주군,"울산 울주군 청량면덕하로33, 비동7호",052-258-3004,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)그린환경로직스,경상권역,울산광역시,울주군,울산광역시 울주군 청량읍 덕정로 66 212호,052-273-6138,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)대동에너지,경상권역,울산광역시,울주군,울산 울주군 청량면덕정로 66,052-267-8322,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)명신정유(운반자),경상권역,울산광역시,울주군,울산광역시 울주군 삼남읍 공암공단로 16-21,055-364-6605,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청 / 중간 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)블루엔텍,경상권역,울산광역시,남구,울산광역시 남구 장생포고래로 307 1층,052-716-1101,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)삼경에너지,경상권역,울산광역시,남구,울산광역시 남구 용연로 295-150 4층,052-258-7670,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)새길물류,경상권역,울산광역시,남구,울산 남구 두왕동411-1,052-268-6776,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청 / 폐기물 수집·운반업체 (울산센터 관할),사업장배출시설계(고상),암롤트럭 2대대,03 지자체 관할 폐기물·중장비 업체 / 14 폐기물처리업체 전국취합
수집·운반,(주)에스지물류,경상권역,울산광역시,울주군,울산 울주군 온산읍 명봉거남로 199,052-257-7650,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)에코앤리소스,경상권역,울산광역시,울주군,울산 울주군 삼동면 삼동로 63,052-913-3625,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청 / 종합 재활용업 · 처리방법 재활용,,,14 폐기물처리업체 전국취합
수집·운반,(주)에코티엔엘,경상권역,울산광역시,울주군,"울산광역시 울주군 청량면 덕정로66, 110호",052-277-4321,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)영진화학,경상권역,울산광역시,남구,울산광역시 남구 용잠로 328,052-256-1597,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)우영엔텍,경상권역,울산광역시,남구,울산 남구 상개동50번지 402호,052-260-2641,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)정도이엔이,경상권역,울산광역시,울주군,울산광역시 울주군 웅촌면 은현공단2길 12,052-716-4001,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)케이지엑스,경상권역,울산광역시,울주군,울산 울주군 온산읍 화산리1040,052-231-6418,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,(주)한창환경,경상권역,울산광역시,울주군,울산 울주군 온양읍 망양리275-1,052-260-0049,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
수집·운반,NC울산(주)-운반자,경상권역,울산광역시,남구,"울산 남구 용잠로 339 (용잠동,NCC(주))",052-256-0111,수집·운반업 · 처리방법 수집·운반 · 낙동강유역환경청,,,14 폐기물처리업체 전국취합
